part_number,name,type,href
2011,Чертеж Шлем Конкистадора +4,draught_draught_draught,https://haddan.ru/thing.php?type=2011
2012,Шлем Вепря +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2012
2013,Чертеж Шлем Вепря +1,draught_draught_draught,https://haddan.ru/thing.php?type=2013
2014,Шлем Вепря +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2014
2015,Чертеж Шлем Вепря +2,draught_draught_draught,https://haddan.ru/thing.php?type=2015
2016,Шлем Вепря +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2016
2017,Чертеж Шлем Вепря +3,draught_draught_draught,https://haddan.ru/thing.php?type=2017
2018,Шлем Вепря +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2018
2019,Чертеж Шлем Вепря +4,draught_draught_draught,https://haddan.ru/thing.php?type=2019
2020,Шлем Адского Огня +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2020
2021,Чертеж Шлема Адского Огня +1,draught_draught_draught,https://haddan.ru/thing.php?type=2021
2022,Шлем Адского Огня +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2022
2023,Чертеж Шлема Адского Огня +2,draught_draught_draught,https://haddan.ru/thing.php?type=2023
2024,Шлем Адского Огня +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2024
2025,Чертеж Шлема Адского Огня +3,draught_draught_draught,https://haddan.ru/thing.php?type=2025
2026,Шлем Адского Огня +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2026
2027,Чертеж Шлема Адского Огня +4,draught_draught_draught,https://haddan.ru/thing.php?type=2027
2028,Шлем Разбойника +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2028
2029,Чертеж Шлем Разбойника +1,draught_draught_draught,https://haddan.ru/thing.php?type=2029
2030,Шлем Разбойника +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2030
2031,Чертеж Шлем Разбойника +2,draught_draught_draught,https://haddan.ru/thing.php?type=2031
2032,Шлем Разбойника +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2032
2033,Чертеж Шлем Разбойника +3,draught_draught_draught,https://haddan.ru/thing.php?type=2033
2034,Шлем Разбойника +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2034
2035,Чертеж Шлем Разбойника +4,draught_draught_draught,https://haddan.ru/thing.php?type=2035
2036,Шлем Боевой Доблести +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2036
2037,Чертеж Шлем Боевой Доблести +1,draught_draught_draught,https://haddan.ru/thing.php?type=2037
2038,Шлем Боевой Доблести +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2038
2039,Чертеж Шлем Боевой Доблести +2,draught_draught_draught,https://haddan.ru/thing.php?type=2039
2040,Шлем Боевой Доблести +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2040
2041,Чертеж Шлем Боевой Доблести +3,draught_draught_draught,https://haddan.ru/thing.php?type=2041
2042,Шлем Боевой Доблести +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2042
2043,Чертеж Шлем Боевой Доблести +4,draught_draught_draught,https://haddan.ru/thing.php?type=2043
2044,Шлем Расправы +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2044
2045,Чертеж Шлем Расправы +1,draught_draught_draught,https://haddan.ru/thing.php?type=2045
2046,Шлем Расправы +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2046
2047,Чертеж Шлем Расправы +2,draught_draught_draught,https://haddan.ru/thing.php?type=2047
2048,Шлем Расправы +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2048
2049,Чертеж Шлем Расправы +3,draught_draught_draught,https://haddan.ru/thing.php?type=2049
2050,Шлем Расправы +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2050
2051,Чертеж Шлем Расправы +4,draught_draught_draught,https://haddan.ru/thing.php?type=2051
2052,Походный Шлем +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2052
2053,Чертеж Походный Шлем +1,draught_draught_draught,https://haddan.ru/thing.php?type=2053
2054,Походный Шлем +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2054
2055,Чертеж Походный Шлем +2,draught_draught_draught,https://haddan.ru/thing.php?type=2055
2056,Походный Шлем +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2056
2057,Чертеж Походный Шлем +3,draught_draught_draught,https://haddan.ru/thing.php?type=2057
2058,Походный Шлем +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2058
2059,Чертеж Походный Шлем +4,draught_draught_draught,https://haddan.ru/thing.php?type=2059
2060,Шлем Отречения +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2060
2061,Чертеж Шлем Отречения +1,draught_draught_draught,https://haddan.ru/thing.php?type=2061
2062,Шлем Отречения +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2062
2063,Чертеж Шлем Отречения +2,draught_draught_draught,https://haddan.ru/thing.php?type=2063
2064,Шлем Отречения +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2064
2065,Чертеж Шлем Отречения +3,draught_draught_draught,https://haddan.ru/thing.php?type=2065
2066,Шлем Отречения +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2066
2067,Чертеж Шлем Отречения +4,draught_draught_draught,https://haddan.ru/thing.php?type=2067
2068,Шлем Коварства +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2068
2069,Чертеж Шлем Коварства +1,draught_draught_draught,https://haddan.ru/thing.php?type=2069
2070,Шлем Коварства +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2070
2071,Чертеж Шлем Коварства +2,draught_draught_draught,https://haddan.ru/thing.php?type=2071
2072,Шлем Коварства +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2072
2073,Чертеж Шлем Коварства +3,draught_draught_draught,https://haddan.ru/thing.php?type=2073
2074,Шлем Коварства +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2074
2075,Чертеж Шлем Коварства +4,draught_draught_draught,https://haddan.ru/thing.php?type=2075
2076,Бронзовый шлем +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2076
2077,Чертеж Бронзового шлема +1,draught_draught_draught,https://haddan.ru/thing.php?type=2077
2078,Бронзовый шлем +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2078
2079,Чертеж Бронзового шлема +2,draught_draught_draught,https://haddan.ru/thing.php?type=2079
2080,Бронзовый шлем +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2080
2081,Чертеж Бронзового шлема +3,draught_draught_draught,https://haddan.ru/thing.php?type=2081
2082,Бронзовый шлем +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2082
2083,Чертеж Бронзового шлема +4,draught_draught_draught,https://haddan.ru/thing.php?type=2083
2084,Шлем упорства +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2084
2085,Чертеж шлема упорства +1,draught_draught_draught,https://haddan.ru/thing.php?type=2085
2086,Шлем упорства +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2086
2087,Чертеж шлема упорства +2,draught_draught_draught,https://haddan.ru/thing.php?type=2087
2088,Шлем упорства +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2088
2089,Чертеж шлема упорства +3,draught_draught_draught,https://haddan.ru/thing.php?type=2089
2090,Шлем упорства +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2090
2091,Чертеж шлема упорства +4,draught_draught_draught,https://haddan.ru/thing.php?type=2091
2092,Медный шлем +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2092
2093,Чертеж Медного шлема +1,draught_draught_draught,https://haddan.ru/thing.php?type=2093
2094,Медный шлем +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2094
2095,Чертеж Медного шлема +2,draught_draught_draught,https://haddan.ru/thing.php?type=2095
2096,Медный шлем +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2096
2097,Чертеж Медного шлема +3,draught_draught_draught,https://haddan.ru/thing.php?type=2097
2098,Медный шлем +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2098
2099,Чертеж Медного шлема +4,draught_draught_draught,https://haddan.ru/thing.php?type=2099
2100,Стальной шлем +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2100
2101,Чертеж Стальной шлем +1,draught_draught_draught,https://haddan.ru/thing.php?type=2101
2102,Стальной шлем +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2102
2103,Чертеж Стальной шлем +2,draught_draught_draught,https://haddan.ru/thing.php?type=2103
2104,Стальной шлем +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2104
2105,Чертеж Стальной шлем +3,draught_draught_draught,https://haddan.ru/thing.php?type=2105
2106,Стальной шлем +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2106
2107,Чертеж Стальной шлем +4,draught_draught_draught,https://haddan.ru/thing.php?type=2107
2108,Шлем Ужаса +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2108
2109,Чертеж Шлема Ужаса +1,draught_draught_draught,https://haddan.ru/thing.php?type=2109
2110,Шлем Ужаса +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2110
2111,Чертеж Шлема Ужаса +2,draught_draught_draught,https://haddan.ru/thing.php?type=2111
2112,Шлем Ужаса +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2112
2113,Чертеж Шлема Ужаса +3,draught_draught_draught,https://haddan.ru/thing.php?type=2113
2116,Кожаный шлем +1,wear_helmet_helmet,https://haddan.ru/thing.php?type=2116
2117,Чертеж Кожаного шлема +1,draught_draught_draught,https://haddan.ru/thing.php?type=2117
2118,Кожаный шлем +2,wear_helmet_helmet,https://haddan.ru/thing.php?type=2118
2119,Чертеж Кожаного шлема +2,draught_draught_draught,https://haddan.ru/thing.php?type=2119
2120,Кожаный шлем +3,wear_helmet_helmet,https://haddan.ru/thing.php?type=2120
2121,Чертеж Кожаного шлема +3,draught_draught_draught,https://haddan.ru/thing.php?type=2121
2122,Кожаный шлем +4,wear_helmet_helmet,https://haddan.ru/thing.php?type=2122
2123,Чертеж Кожаного шлема +4,draught_draught_draught,https://haddan.ru/thing.php?type=2123
2148,Меч оруженосца +1,wear_weapon_sword,https://haddan.ru/thing.php?type=2148
2149,Чертеж Меча оруженосца +1,draught_draught_draught,https://haddan.ru/thing.php?type=2149
2150,Меч оруженосца +2,wear_weapon_sword,https://haddan.ru/thing.php?type=2150
2151,Чертеж Меча оруженосца +2,draught_draught_draught,https://haddan.ru/thing.php?type=2151
2152,Меч оруженосца +3,wear_weapon_sword,https://haddan.ru/thing.php?type=2152
2153,Чертеж Меча оруженосца +3,draught_draught_draught,https://haddan.ru/thing.php?type=2153
2154,Меч оруженосца +4,wear_weapon_sword,https://haddan.ru/thing.php?type=2154
2155,Чертеж Меча оруженосца +4,draught_draught_draught,https://haddan.ru/thing.php?type=2155
2156,Клинок ветерана +1,wear_weapon_sword,https://haddan.ru/thing.php?type=2156
2157,Чертеж Клинка ветерана +1,draught_draught_draught,https://haddan.ru/thing.php?type=2157
2158,Клинок ветерана +2,wear_weapon_sword,https://haddan.ru/thing.php?type=2158
2159,Чертеж Клинка ветерана +2,draught_draught_draught,https://haddan.ru/thing.php?type=2159
2160,Клинок ветерана +3,wear_weapon_sword,https://haddan.ru/thing.php?type=2160
2161,Чертеж Клинка ветерана +3,draught_draught_draught,https://haddan.ru/thing.php?type=2161
2162,Клинок ветерана +4,wear_weapon_sword,https://haddan.ru/thing.php?type=2162
2163,Чертеж Клинка ветерана +4,draught_draught_draught,https://haddan.ru/thing.php?type=2163
2164,Нефритовый клинок +1,wear_weapon_sword,https://haddan.ru/thing.php?type=2164
2165,Чертеж Нефритового клинка +1,draught_draught_draught,https://haddan.ru/thing.php?type=2165
